,Team,Median of Gls,Mean of Gls,Std of Gls,Median of Ast,Mean of Ast,Std of Ast,Median of CrdY,Mean of CrdY,Std of CrdY,Median of CrdR,Mean of CrdR,Std of CrdR,Median of xG,Mean of xG,Std of xG,Median of xAG,Mean of xAG,Std of xAG,Median of PrgC,Mean of PrgC,Std of PrgC,Median of PrgP,Mean of PrgP,Std of PrgP,Median of PrgR,Mean of PrgR,Std of PrgR,Median of Gls/90,Mean of Gls/90,Std of Gls/90,Median of Ast/90,Mean of Ast/90,Std of Ast/90,Median of xG/90,Mean of xG/90,Std of xG/90,Median of xGA/90,Mean of xGA/90,Std of xGA/90,Median of GA90,Mean of GA90,Std of GA90,Median of Save%,Mean of Save%,Std of Save%,Median of CS%,Mean of CS%,Std of CS%,Median of PSave%,Mean of PSave%,Std of PSave%,Median of SoT%,Mean of SoT%,Std of SoT%,Median of SoT/90,Mean of SoT/90,Std of SoT/90,Median of G/sh,Mean of G/sh,Std of G/sh,Median of Dist,Mean of Dist,Std of Dist,Median of Cmp,Mean of Cmp,Std of Cmp,Median of Cmp%,Mean of Cmp%,Std of Cmp%,Median of TotDist,Mean of TotDist,Std of TotDist,Median of SCmp%,Mean of SCmp%,Std of SCmp%,Median of MCmp%,Mean of MCmp%,Std of MCmp%,Median of LCmpt%,Mean of LCmpt%,Std of LCmpt%,Median of KP,Mean of KP,Std of KP,Median of 1/3(passing),Mean of 1/3(passing),Std of 1/3(passing),Median of PPA,Mean of PPA,Std of PPA,Median of CrsPA,Mean of CrsPA,Std of CrsPA,Median of PrgP(passing),Mean of PrgP(passing),Std of PrgP(passing),Median of SCA,Mean of SCA,Std of SCA,Median of SCA90,Mean of SCA90,Std of SCA90,Median of GCA,Mean of GCA,Std of GCA,Median of GCA90,Mean of GCA90,Std of GCA90,Median of Tkl,Mean of Tkl,Std of Tkl,Median of TklW,Mean of TklW,Std of TklW,Median of Att(defense),Mean of Att(defense),Std of Att(defense),Median of Lost(defense),Mean of Lost(defense),Std of Lost(defense),Median of Blocks,Mean of Blocks,Std of Blocks,Median of Sh,Mean of Sh,Std of Sh,Median of Pass,Mean of Pass,Std of Pass,Median of Int,Mean of Int,Std of Int,Median of Touches,Mean of Touches,Std of Touches,Median of Def Pen,Mean of Def Pen,Std of Def Pen,Median of Def 3rd,Mean of Def 3rd,Std of Def 3rd,Median of Mid 3rd,Mean of Mid 3rd,Std of Mid 3rd,Median of Att 3rd,Mean of Att 3rd,Std of Att 3rd,Median of Att Pen,Mean of Att Pen,Std of Att Pen,Median of Att(possession),Mean of Att(possession),Std of Att(possession),Median of Succ%,Mean of Succ%,Std of Succ%,Median of Tkld%,Mean of Tkld%,Std of Tkld%,Median of Carries,Mean of Carries,Std of Carries,Median of PrgDist,Mean of PrgDist,Std of PrgDist,Median of PrgC(possession),Mean of PrgC(possession),Std of PrgC(possession),Median of 1/3(possession),Mean of 1/3(possession),Std of 1/3(possession),Median of CPA,Mean of CPA,Std of CPA,Median of Mis,Mean of Mis,Std of Mis,Median of Dis,Mean of Dis,Std of Dis,Median of Rec,Mean of Rec,Std of Rec,Median of PrgR(possession),Mean of PrgR(possession),Std of PrgR(possession),Median of Fls,Mean of Fls,Std of Fls,Median of Fld,Mean of Fld,Std of Fld,Median of Off,Mean of Off,Std of Off,Median of Crs,Mean of Crs,Std of Crs,Median of Recov,Mean of Recov,Std of Recov,Median of Won,Mean of Won,Std of Won,Median of Lost,Mean of Lost,Std of Lost,Median of Won%,Mean of Won%,Std of Won%
0,Arsenal,2.0,2.772727272727273,2.8103858095052354,1.5,2.272727272727273,2.675849988353824,2.5,2.909090909090909,1.9738550848793068,0.0,0.22727272727272727,0.5284134548067253,1.65,2.5,2.5875158154566122,0.9,1.8863636363636365,2.1285576280095344,23.0,34.31818181818182,31.38301992151073,55.5,75.18181818181819,60.81559665527253,51.0,74.18181818181819,75.04134502528231,0.1,0.165,0.16695451333764394,0.255,0.30363636363636365,0.2552971276309692,0.095,0.15227272727272728,0.14182255238020633,0.095,0.12090909090909091,0.11939965266397155,0.0,0.038636363636363635,0.1812206089022689,0.0,3.4318181818181817,16.096654084848584,0.0,1.6045454545454545,7.525985287353048,0.0,0.0,0.0,31.049999999999997,26.622727272727275,17.33883425032298,0.225,0.41090909090909095,0.4100512057560511,0.13,0.13045454545454546,0.13051098376426745,14.65,14.004545454545456,5.794946671575756,459.5,700.4090909090909,551.782622751535,82.8,82.34545454545454,6.296614908612351,7044.5,11484.318181818182,9779.359723838013,91.94999999999999,90.87272727272727,4.759169777355813,86.0,84.87272727272727,8.04873144800334,53.15,55.54545454545455,9.681830172949507,10.0,17.136363636363637,17.313070907335423,39.5,56.95454545454545,52.282635989150606,9.0,17.863636363636363,17.81731489188845,1.5,3.0,3.625307868699863,55.5,75.18181818181819,60.81559665527253,24.0,38.81818181818182,33.092419450808144,2.245,2.458636363636364,1.4281332986156157,3.0,4.909090909090909,5.485123525188844,0.25,0.2963636363636364,0.3097394520214177,19.0,24.09090909090909,20.328045583120804,12.0,14.272727272727273,12.329530243172934,20.0,20.772727272727273,14.165457040285471,10.5,10.318181818181818,7.167295854792788,10.0,13.181818181818182,10.83924247764471,1.5,4.318181818181818,6.792056730625462,7.5,8.863636363636363,7.272226714375824,6.0,9.272727272727273,8.647497949072944,738.5,983.7727272727273,662.5281975539702,24.0,73.5909090909091,163.87238330071972,120.5,246.1818181818182,327.2144536864146,291.0,427.95454545454544,385.05231274436403,223.5,316.90909090909093,232.4484395651583,37.0,52.5,48.60114637095948,22.5,29.727272727272727,28.687448422083428,43.45,48.877272727272725,22.218287873220927,35.05,36.91818181818182,17.634156152293286,406.5,578.1818181818181,402.1900328337619,1282.5,1631.9545454545455,1113.2316097214975,23.0,34.31818181818182,31.38301992151073,19.0,21.363636363636363,17.956416692450095,4.5,11.772727272727273,14.582872596308766,15.0,19.318181818181817,15.285805315908094,13.5,15.681818181818182,13.357310691817755,528.5,693.6818181818181,483.4732854552749,51.0,74.18181818181819,75.04134502528231,14.0,16.636363636363637,11.0606357112809,17.0,16.318181818181817,11.712371821268896,1.5,3.409090909090909,3.7245529090475236,11.0,31.818181818181817,42.05057766845875,48.0,58.04545454545455,40.02793937658958,10.5,19.5,19.815217817194366,15.5,18.954545454545453,17.761588498048987,51.15,48.0,19.478021802363124
1,Aston Villa,1.0,1.8571428571428572,3.2853692020305405,0.0,1.4642857142857142,2.3645866110738765,2.0,2.4285714285714284,2.251395804558378,0.0,0.07142857142857142,0.262265264156481,0.8,1.9142857142857144,2.936073755975674,0.45,1.4035714285714285,1.948880427485206,16.0,23.071428571428573,22.744846500428228,33.5,42.75,46.34382375246997,20.0,42.32142857142857,50.75945711660525,0.04,0.1757142857142857,0.2921748407480315,0.135,0.26107142857142857,0.3389454155302808,0.08499999999999999,0.19285714285714287,0.24711456546632063,0.06,0.09178571428571429,0.1041029964142909,0.0,0.12178571428571429,0.4543131043954123,0.0,4.339285714285714,15.994150303012159,0.0,4.114285714285715,19.009816456060847,0.0,1.7857142857142858,9.44911182523068,25.0,26.25,22.82273882353753,0.2,0.4692857142857143,0.6725238730248613,0.04,0.0675,0.08249017898895376,16.15,15.110714285714286,6.815632319553625,396.0,476.64285714285717,413.24104832550705,82.1,81.22142857142856,7.1624720097886145,5626.0,8150.392857142857,7692.952726668864,91.5,90.03214285714286,5.555314677317673,86.2,86.47142857142856,7.558554493535527,53.4,54.125,15.290898406374756,6.0,11.75,14.54399456056615,22.0,36.714285714285715,45.311969756065594,7.5,10.25,12.37567805849067,0.0,1.8214285714285714,3.672254040157045,33.5,42.75,46.34382375246997,20.0,27.928571428571427,28.94557929713207,1.7799999999999998,2.1167857142857143,1.411959640519171,2.0,3.357142857142857,3.7536578280321566,0.18,0.2357142857142857,0.21726291584891935,10.5,20.964285714285715,20.08404958216962,6.0,12.107142857142858,12.23637348150325,10.5,17.678571428571427,18.43718780562519,5.0,7.714285714285714,8.059303999253345,9.5,10.642857142857142,8.895334964293594,2.5,3.5,4.132078662619345,5.5,7.142857142857143,6.222505662478478,5.0,7.964285714285714,8.284220354282404,647.0,701.0714285714286,555.681758681367,29.5,84.57142857142857,186.69194840132664,132.0,236.21428571428572,290.88452044205485,237.5,299.0357142857143,290.7653352081884,113.5,172.75,165.81306408791264,19.0,30.964285714285715,37.19765239790468,17.0,23.428571428571427,28.676262698058164,47.15,48.86785714285714,26.410001662830087,40.6,37.4,23.724998536471094,383.5,396.42857142857144,308.03540303641967,1052.0,1149.857142857143,912.8708364391778,16.0,23.071428571428573,22.744846500428228,12.5,14.535714285714286,12.819204756224568,2.0,7.0,10.413666234542205,8.5,16.392857142857142,21.28351698470192,7.5,12.321428571428571,15.035891803549344,472.0,467.92857142857144,374.3795784802756,20.0,42.32142857142857,50.75945711660525,8.5,13.321428571428571,13.419316015656026,8.5,15.821428571428571,17.05123775550353,1.0,1.7857142857142858,2.7265110368128775,4.5,19.5,33.706247360261145,37.5,45.214285714285715,35.42060202225603,8.0,12.035714285714286,11.714132467703251,9.5,13.464285714285714,13.593250348112294,45.2,38.88214285714286,24.724737253915002
2,Bournemouth,1.0,2.217391304347826,3.410632062711203,1.0,1.608695652173913,2.0167284586402126,3.0,3.608695652173913,2.96554656061274,0.0,0.043478260869565216,0.20851441405707472,1.0,2.617391304347826,3.4702177261943774,1.1,1.7565217391304346,1.830008963454581,19.0,28.47826086956522,33.227685013906694,41.0,56.82608695652174,50.939047510380696,31.0,56.0,69.68891916614473,0.03,0.1356521739130435,0.18322430582501684,0.18,0.2365217391304348,0.2712698873422116,0.08,0.18478260869565216,0.2047142035578868,0.1,0.13043478260869565,0.14898072666286752,0.0,0.14217391304347826,0.3782730678147628,0.0,10.417391304347825,27.540179773855588,0.0,2.0391304347826087,6.835651138129668,0.0,0.0,0.0,28.6,21.817391304347826,18.09624903810212,0.16,0.5543478260869565,0.6596543591289203,0.06,0.05043478260869565,0.053553563744379515,14.8,13.708695652173914,6.8200848464115875,415.0,478.7391304347826,387.9912390518988,74.1,73.92608695652174,6.721486401581148,6761.0,8706.608695652174,7498.847103747048,88.0,86.81739130434782,7.304584623490863,78.8,81.45652173913044,10.777452308447927,47.0,47.126086956521746,18.176938870980656,11.0,17.130434782608695,16.147908245697412,35.0,46.78260869565217,46.55295764624036,6.0,12.73913043478261,13.525119361948002,2.0,3.782608695652174,5.213239454758262,41.0,56.82608695652174,50.939047510380696,28.0,39.52173913043478,35.50143347325747,2.35,2.62,1.8788971620220587,2.0,3.782608695652174,4.010854836782196,0.22,0.23043478260869565,0.20857695900095716,21.0,27.08695652173913,22.797354398897536,10.0,15.73913043478261,14.203768358190109,23.0,24.26086956521739,20.684243874602515,12.0,12.73913043478261,10.309824931519305,14.0,17.347826086956523,15.581482878585472,2.0,5.043478260869565,6.643371685505686,8.0,12.304347826086957,11.81076081995758,8.0,13.521739130434783,15.069142357261052,778.0,809.2173913043479,595.094641558019,41.0,84.26086956521739,140.8623497639723,148.0,242.7826086956522,263.0634138070029,285.0,346.17391304347825,307.44794861361385,118.0,230.34782608695653,229.3121351694419,19.0,38.56521739130435,47.16010070827063,16.0,25.91304347826087,31.02332413388684,40.0,37.517391304347825,23.251698905161415,43.2,37.39565217391304,23.113366425293425,454.0,435.4347826086956,325.20382784381366,1059.0,1363.3478260869565,1229.297050006283,19.0,28.47826086956522,33.227685013906694,15.0,19.73913043478261,19.214618940475194,1.0,8.91304347826087,15.828377977768746,17.0,22.17391304347826,20.135116709400663,8.0,13.434782608695652,16.527734506130546,406.0,473.8695652173913,350.875697278554,31.0,56.0,69.68891916614473,15.0,19.347826086956523,17.458024192206064,10.0,14.826086956521738,13.12752893008721,0.0,2.652173913043478,4.848698941254748,10.0,31.565217391304348,39.50584086499859,55.0,69.91304347826087,55.65389232771861,20.0,22.304347826086957,20.334553625448606,22.0,23.608695652173914,20.198422824195465,45.8,48.13913043478261,20.465752748753772
3,Brentford,0.0,2.6666666666666665,5.11207720338155,1.0,1.7619047619047619,2.4475449312476756,2.0,2.2857142857142856,1.5856499343441837,0.0,0.047619047619047616,0.21821789023599236,0.8,2.419047619047619,3.832834336051983,1.2,1.7380952380952381,2.1989716211166055,12.0,24.523809523809526,31.18592478606181,51.0,55.904761904761905,52.115165510535185,27.0,55.285714285714285,73.31039684597462,0.0,0.11142857142857142,0.18738424998611047,0.12,0.19285714285714284,0.24027365351080124,0.06,0.1180952380952381,0.1568636046895215,0.08,0.09380952380952381,0.08169921605965325,0.0,0.1319047619047619,0.4191135770601932,0.0,5.871428571428571,18.906272579679552,0.0,5.504761904761905,21.916899328839293,0.0,0.0,0.0,28.6,26.390476190476193,19.754237640615365,0.17,0.3138095238095238,0.37354352076399605,0.0,0.06666666666666668,0.08338664961091394,14.7,12.833333333333334,7.45770295287586,471.0,553.8571428571429,426.4507340495835,77.2,76.54285714285714,7.969226526368253,7521.0,10141.904761904761,8967.726684644007,87.1,86.5,7.891134265744056,79.9,81.97142857142858,10.019488153450897,55.1,55.41904761904762,13.44327411933637,8.0,13.619047619047619,16.7405979298118,41.0,45.76190476190476,38.296089567872016,7.0,13.523809523809524,17.89306862340568,2.0,3.7142857142857144,5.04125834631451,51.0,55.904761904761905,52.115165510535185,21.0,32.285714285714285,34.527008062012634,1.72,1.8771428571428572,1.1752027180752385,2.0,4.619047619047619,5.696281159460008,0.2,0.26571428571428574,0.24904962213525697,24.0,25.952380952380953,21.287264245262215,16.0,15.571428571428571,12.484275824297653,24.0,24.285714285714285,19.59117877296529,10.0,11.285714285714286,9.930472582625951,17.0,19.952380952380953,18.334328977293364,4.0,8.19047619047619,12.131030655385581,12.0,11.761904761904763,9.74630577144367,8.0,12.238095238095237,11.911778884384823,762.0,889.047619047619,639.2070459710591,47.0,138.52380952380952,274.6520742771878,216.0,348.85714285714283,401.44156308412886,325.0,329.7142857142857,263.5502120767773,158.0,218.66666666666666,222.92517429248164,24.0,40.80952380952381,44.29516796177552,12.0,25.714285714285715,32.42243491340966,45.0,43.18571428571428,23.27641049892113,42.1,39.18095238095238,20.12010484683465,382.0,470.7142857142857,345.33608888402364,1164.0,1298.6190476190477,1089.2998887446226,12.0,24.523809523809526,31.18592478606181,9.0,15.19047619047619,18.24724375794615,1.0,8.666666666666666,16.674331570810665,14.0,21.285714285714285,23.82255833688493,8.0,12.047619047619047,12.997985191852582,475.0,545.6190476190476,392.1734917342676,27.0,55.285714285714285,73.31039684597462,11.0,12.428571428571429,10.107281674967945,10.0,14.19047619047619,13.555880818371957,1.0,2.9523809523809526,4.477456761111049,13.0,27.904761904761905,42.8181092084935,50.0,67.33333333333333,53.943797913507474,12.0,26.0,29.816103031751148,14.0,23.095238095238095,23.08225457338334,55.1,54.03809523809524,19.42836782106197
4,Brighton,1.0,1.9285714285714286,2.9555794246559737,1.0,1.2857142857142858,1.5836465855538944,2.0,2.607142857142857,2.543536262681686,0.0,0.10714285714285714,0.314970394174356,0.75,1.8857142857142857,2.6422092727999122,0.9500000000000001,1.2964285714285715,1.396419268159378,16.5,25.75,29.927845327151864,38.5,48.892857142857146,49.14177470507167,26.5,48.607142857142854,62.15889989356983,0.045,0.12250000000000001,0.1491364028889884,0.13,0.2125,0.22971197746872624,0.09,0.12928571428571428,0.12049061962654777,0.09,0.10214285714285713,0.07694910019723442,0.0,0.07821428571428571,0.3296918153695859,0.0,4.939285714285715,18.205398859103518,0.0,2.457142857142857,9.971048036279782,0.0,0.0,0.0,28.3,28.32857142857143,22.471823627441925,0.31,0.45607142857142857,0.649925005848762,0.05,0.07464285714285714,0.08800177367139919,16.1,16.37857142857143,6.011430910132927,333.0,505.82142857142856,475.3666852543786,80.8,79.46428571428571,8.243795165465889,4737.5,8625.5,9052.315936533303,91.4,89.58928571428571,6.206289479272549,82.1,81.43571428571428,10.45718658735471,53.0,54.38214285714286,15.709163486968919,9.0,11.714285714285714,9.988353005736018,21.5,38.17857142857143,47.700495821189335,8.0,10.821428571428571,10.374661338260536,1.0,2.8214285714285716,3.7717622507510304,38.5,48.892857142857146,49.14177470507167,23.5,29.607142857142858,23.528295472275243,2.8099999999999996,2.501785714285714,1.234732100412215,3.0,3.4642857142857144,2.9247620081355,0.29,0.29964285714285716,0.27560683406644143,16.5,22.107142857142858,19.23796263509227,10.0,13.535714285714286,11.764611538681786,17.5,22.464285714285715,18.4942075873965,9.0,11.607142857142858,9.121968946467504,12.0,14.0,12.058499384558903,2.0,3.892857142857143,5.328743064316635,9.0,10.107142857142858,9.753780978996986,8.5,9.964285714285714,9.527667869235106,630.5,757.0357142857143,609.7733326374376,22.5,82.96428571428571,190.5769956470121,118.0,241.39285714285714,318.9572523646058,227.0,328.75,319.03821029718307,145.0,195.28571428571428,177.30740352256964,17.0,33.892857142857146,41.81647671513856,12.0,26.178571428571427,31.66380521741758,40.75,43.153571428571425,22.785854646198196,46.349999999999994,45.614285714285714,22.30638032435122,362.5,442.64285714285717,380.08285785599276,993.5,1329.25,1411.562428920783,16.5,25.75,29.927845327151864,15.0,18.25,18.61426175653337,2.0,8.178571428571429,14.68951142930717,10.0,18.357142857142858,18.911517724537678,7.0,11.142857142857142,12.026865869606373,408.0,500.07142857142856,419.30135265537166,26.5,48.607142857142854,62.15889989356983,10.5,14.071428571428571,12.250256449102732,8.0,13.357142857142858,14.537854255329647,1.0,1.4285714285714286,1.7935805576921313,10.0,22.178571428571427,27.224789318544847,39.0,52.107142857142854,43.538266936462776,11.5,16.714285714285715,17.755243655007305,10.5,15.0,14.404217489384195,51.9,48.378571428571426,21.680360751796595
5,Chelsea,1.0,2.1923076923076925,3.47585075363406,1.0,1.6923076923076923,2.2048896710580466,2.5,3.6153846153846154,3.2505620815720233,0.0,0.038461538461538464,0.19611613513818402,0.75,2.4461538461538463,3.9643643393846397,1.05,1.876923076923077,2.3167749467408685,11.0,30.115384615384617,38.78590148296355,33.0,56.53846153846154,61.782347491322,11.5,55.80769230769231,74.49994321112962,0.05,0.14615384615384613,0.2058169463008704,0.15,0.2792307692307692,0.37109484584858443,0.08499999999999999,0.155,0.17577826941917482,0.1,0.15307692307692308,0.1694171002176399,0.0,0.10038461538461539,0.3588925273028768,0.0,5.696153846153847,20.136781883294677,0.0,1.7423076923076921,6.380982562391035,0.0,0.7692307692307693,3.9223227027636813,30.9,26.403846153846153,22.531231316006338,0.28,0.45692307692307693,0.4899940345005782,0.06,0.08307692307692308,0.11526557962442148,13.649999999999999,13.365384615384615,6.535009858152765,492.5,636.4615384615385,575.7149454908553,84.7,84.07692307692308,6.406515913805739,7569.5,11007.26923076923,10339.849385973443,91.9,91.06923076923077,5.659312271346702,90.7,88.48076923076923,7.279891165712257,58.05,57.18076923076923,17.872728258008493,6.5,16.26923076923077,20.954345978450753,27.0,52.76923076923077,57.37128737778694,4.0,12.653846153846153,16.887728817558166,0.0,2.6923076923076925,5.3499101358376535,33.0,56.53846153846154,61.782347491322,15.0,37.80769230769231,45.690278380214956,1.83,2.3284615384615384,1.6628137413617734,2.5,3.923076923076923,4.515954622651356,0.20500000000000002,0.2561538461538462,0.24501554110834556,11.0,20.0,23.23445717033217,8.5,12.5,14.409024949662625,11.5,18.692307692307693,21.90300295533785,5.5,9.346153846153847,11.534096610284855,9.0,12.0,12.96148139681572,1.5,3.576923076923077,5.485785828288063,5.5,8.423076923076923,9.495991056959046,7.0,9.384615384615385,11.00573277188547,713.5,882.9615384615385,749.4059770655278,19.5,81.96153846153847,174.1136366329141,123.5,263.61538461538464,324.62976781842747,254.5,398.9230769230769,405.23700947242446,91.5,227.73076923076923,254.26687675626297,11.5,39.5,49.92894951829049,13.0,27.115384615384617,33.083321384742405,42.75,42.75,23.103562495857652,39.9,35.63076923076923,24.66809711722036,399.0,513.6923076923077,414.8245671828774,1010.5,1451.8846153846155,1154.5282786289151,11.0,30.115384615384617,38.78590148296355,9.5,17.0,18.874321179846444,1.0,10.923076923076923,20.2483047723469,6.0,15.961538461538462,19.0881759615334,5.5,10.615384615384615,11.768014014529124,495.5,631.2307692307693,529.2692553090391,11.5,55.80769230769231,74.49994321112962,7.0,15.076923076923077,15.836472023586762,10.5,15.461538461538462,16.594531073171716,1.0,2.1153846153846154,3.8711954027346445,3.0,23.46153846153846,40.128025886385956,37.5,54.0,49.51928917098871,9.0,13.961538461538462,16.396294140398357,8.5,13.692307692307692,14.600737599913865,41.05,45.01538461538462,27.322089119358242
6,Crystal Palace,0.0,1.8571428571428572,3.3657943235693155,1.0,1.5238095238095237,2.0885173597326796,2.0,3.4761904761904763,3.249908423618235,0.0,0.19047619047619047,0.40237390808147827,1.0,2.4428571428571426,3.342090876767331,1.2,1.880952380952381,2.105853519981636,11.0,21.095238095238095,21.894987467237247,46.0,48.666666666666664,38.24961873448327,10.0,48.19047619047619,62.81370793673866,0.0,0.08571428571428572,0.1327242038428345,0.13,0.14809523809523809,0.1685413613217553,0.08,0.13952380952380952,0.14030239450829735,0.11,0.10095238095238096,0.074826784102002,0.0,0.06571428571428571,0.3011406885256695,0.0,3.185714285714286,14.598776856787893,0.0,1.4,6.4156059729381765,0.0,2.380952380952381,10.91089451179962,33.3,30.123809523809523,18.015851485897212,0.34,0.49666666666666665,0.4667583243321252,0.0,0.06190476190476191,0.08570992052376712,17.7,18.142857142857142,5.67279220742056,511.0,504.3809523809524,382.234414488083,75.6,74.22857142857143,6.959536109335368,8122.0,9060.904761904761,7422.365289479909,85.3,84.41904761904762,6.449621620499845,82.0,79.96666666666667,10.583020992766357,46.7,49.838095238095235,18.498391178437007,9.0,15.619047619047619,15.75904879894783,27.0,37.80952380952381,31.628498300771486,4.0,11.428571428571429,12.010709506816942,1.0,2.8095238095238093,4.069632017996807,46.0,48.666666666666664,38.24961873448327,26.0,36.285714285714285,33.815888066325954,2.06,2.1966666666666668,1.4960325308406006,3.0,3.5238095238095237,3.310876736138747,0.16,0.17523809523809522,0.16794698710066364,21.0,32.61904761904762,29.189854728100634,14.0,19.142857142857142,18.122598363054106,23.0,27.952380952380953,21.55336676827124,15.0,14.047619047619047,9.836036755096996,19.0,20.476190476190474,17.704855400762376,3.0,5.904761904761905,6.766866053829955,13.0,14.571428571428571,12.765466809213946,11.0,13.666666666666666,14.065323790561429,827.0,860.8571428571429,604.1603500490814,27.0,107.71428571428571,212.60106840209974,172.0,322.7142857142857,357.7292471768478,367.0,358.14285714285717,264.31009926113035,137.0,188.23809523809524,178.23998001624233,15.0,32.57142857142857,34.794498744156996,12.0,20.333333333333332,28.555793340990075,40.0,39.51428571428571,24.969306872924722,45.6,45.94285714285714,27.878048199767704,413.0,431.5238095238095,304.6474386971962,949.0,1055.0,767.8334454815055,11.0,21.095238095238095,21.894987467237247,10.0,15.0,13.6638208419168,1.0,5.190476190476191,7.514113704350286,14.0,21.0,20.381364036786156,13.0,14.380952380952381,14.111967228123053,510.0,499.6666666666667,342.66548313673695,10.0,48.19047619047619,62.81370793673866,12.0,17.61904761904762,15.847637648798607,18.0,17.238095238095237,14.96631137556867,1.0,3.142857142857143,4.9120842244989475,11.0,25.428571428571427,31.185848438949723,60.0,70.85714285714286,52.539780846788574,17.0,21.666666666666668,21.548395145191982,19.0,27.142857142857142,24.633890708302076,43.4,41.18095238095238,18.605902801197775
7,Everton,1.0,1.4090909090909092,1.967814618376023,1.0,0.9090909090909091,1.1087999050492516,3.0,3.227272727272727,2.223935126276719,0.0,0.09090909090909091,0.29424494316824984,1.1,1.6727272727272726,1.9523323824599463,1.05,1.2818181818181817,1.1138249685682489,12.0,19.681818181818183,19.941309990967095,36.0,41.31818181818182,34.323928018687404,23.5,40.5,39.89599574130813,0.04,0.09045454545454545,0.12120338171956979,0.085,0.14863636363636365,0.1489101824061821,0.05,0.11318181818181819,0.12338041689314913,0.06,0.08272727272727273,0.07317180163227194,0.0,0.055,0.2579728667902886,0.0,3.25,15.243851219426146,0.0,1.3363636363636362,6.268101060854947,0.0,4.545454545454546,21.320071635561042,33.650000000000006,31.11818181818182,23.692527179594926,0.25,0.3704545454545455,0.38503527695805295,0.045,0.07590909090909091,0.1031715672769019,17.05,16.486363636363635,6.353348982233172,412.0,453.1818181818182,330.29159359047696,73.65,74.26818181818182,7.865196777342593,7161.5,8580.318181818182,7618.257333452401,86.2,85.37272727272727,7.591924394863005,82.69999999999999,79.82727272727273,12.291467494167373,56.35,57.186363636363645,15.182078891921208,9.0,12.090909090909092,9.942257532798315,34.5,40.13636363636363,34.02141546080512,8.0,10.545454545454545,10.154648350232671,1.5,3.6363636363636362,5.332250972422475,36.0,41.31818181818182,34.323928018687404,24.5,28.681818181818183,19.443168377010895,1.79,1.8827272727272728,1.1097969862318737,2.0,2.3636363636363638,2.059714602177749,0.1,0.15636363636363637,0.15465924000679857,23.5,30.045454545454547,28.106053021550654,13.5,17.59090909090909,16.997644349141837,22.0,26.636363636363637,22.044425825063122,8.0,12.954545454545455,11.081848190052023,12.5,15.954545454545455,14.200862726063587,3.0,5.7727272727272725,9.314258491979448,7.5,10.181818181818182,8.409950815984164,9.5,13.545454545454545,12.715671892916696,689.5,780.2727272727273,501.7203909044864,31.0,99.5,214.042663748987,165.5,282.90909090909093,352.7385257275813,292.0,313.72727272727275,227.4833707827541,171.0,192.04545454545453,140.17726100250533,18.5,29.136363636363637,25.31947388031113,18.0,26.454545454545453,29.464631376694705,46.35,45.85909090909091,21.762892382412883,44.4,42.47272727272727,21.95990245919403,325.5,377.3181818181818,239.81369482393666,714.0,1011.5909090909091,793.9854058327046,12.0,19.681818181818183,19.941309990967095,11.5,14.545454545454545,11.185565838029076,2.0,5.0,6.935073041809877,12.5,20.90909090909091,19.464030539651464,11.0,15.909090909090908,13.707519976133682,404.0,448.77272727272725,269.4357299136708,23.5,40.5,39.89599574130813,15.0,17.772727272727273,13.630958524734432,13.0,15.0,12.409673645990857,1.0,3.5,6.307591797644667,7.5,27.363636363636363,35.5829620204275,55.0,61.95454545454545,46.65422685156065,10.0,24.727272727272727,28.795141485330007,14.5,22.636363636363637,22.77957617931227,50.6,48.35,18.378319266124937
